,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
276,4 1 3 1 - 1 0 4 - C E R I A A N   K I A R A,KAR SIN BHD.,4131,4131/03-2024/0223(A),23 Mar 2022,22 Mar 2024,6056882889,ksbkpkt@gmail.com,-,"4131-104,",SIAP DENGAN: CFO PENUH,4131-104/626/2010(03),31 Mar 2009,30 Mar 2010,"RM 665,800.00",0.00mps,RUMAH PANGSA/KONDO,27,0,0,0,2,2,"1,054,800.00","1,061,800.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/4131-104,"(397, '4131-104')"
277,4 1 3 1 - 1 0 4 - C E R I A A N   K I A R A,KAR SIN BHD.,4131,4131/03-2024/0223(A),23 Mar 2022,22 Mar 2024,6056882889,ksbkpkt@gmail.com,-,"4131-104,",SIAP DENGAN: CFO PENUH,4131-104/626/2010(03),31 Mar 2009,30 Mar 2010,"RM 665,800.00",0.00mps,RUMAH PANGSA/KONDO,27,0,0,0,2,2,"923,800.00","935,800.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/4131-104,"(397, '4131-104')"
278,4 1 3 1 - 1 0 4 - C E R I A A N   K I A R A,KAR SIN BHD.,4131,4131/03-2024/0223(A),23 Mar 2022,22 Mar 2024,6056882889,ksbkpkt@gmail.com,-,"4131-104,",SIAP DENGAN: CFO PENUH,4131-104/626/2010(03),31 Mar 2009,30 Mar 2010,"RM 665,800.00",0.00mps,RUMAH PANGSA/KONDO,27,0,0,0,38,38,"665,800.00","698,800.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/4131-104,"(397, '4131-104')"
279,4 1 3 1 - 1 0 4 - C E R I A A N   K I A R A,KAR SIN BHD.,4131,4131/03-2024/0223(A),23 Mar 2022,22 Mar 2024,6056882889,ksbkpkt@gmail.com,-,"4131-104,",SIAP DENGAN: CFO PENUH,4131-104/626/2010(03),31 Mar 2009,30 Mar 2010,"RM 665,800.00",0.00mps,RUMAH PANGSA/KONDO,26,0,0,0,2,2,"1,215,800.00","1,215,800.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/4131-104,"(397, '4131-104')"
280,4 1 3 1 - 1 0 4 - C E R I A A N   K I A R A,KAR SIN BHD.,4131,4131/03-2024/0223(A),23 Mar 2022,22 Mar 2024,6056882889,ksbkpkt@gmail.com,-,"4131-104,",SIAP DENGAN: CFO PENUH,4131-104/626/2010(03),31 Mar 2009,30 Mar 2010,"RM 665,800.00",0.00mps,RUMAH PANGSA/KONDO,27,0,0,0,1,1,"1,689,800.00","1,689,800.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/4131-104,"(397, '4131-104')"
281,4 1 3 1 - 1 0 4 - C E R I A A N   K I A R A,KAR SIN BHD.,4131,4131/03-2024/0223(A),23 Mar 2022,22 Mar 2024,6056882889,ksbkpkt@gmail.com,-,"4131-104,",SIAP DENGAN: CFO PENUH,4131-104/626/2010(03),31 Mar 2009,30 Mar 2010,"RM 665,800.00",0.00mps,RUMAH PANGSA/KONDO,27,0,0,0,34,34,"803,800.00","841,800.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/4131-104,"(397, '4131-104')"
282,4 1 3 1 - 1 0 4 - C E R I A A N   K I A R A,KAR SIN BHD.,4131,4131/03-2024/0223(A),23 Mar 2022,22 Mar 2024,6056882889,ksbkpkt@gmail.com,-,"4131-104,",SIAP DENGAN: CFO PENUH,4131-104/626/2010(03),31 Mar 2009,30 Mar 2010,"RM 665,800.00",0.00mps,RUMAH PANGSA/KONDO,27,0,0,0,2,2,"1,999,800.00","1,999,800.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/4131-104,"(397, '4131-104')"
283,4 1 3 1 - 1 0 4 - C E R I A A N   K I A R A,KAR SIN BHD.,4131,4131/03-2024/0223(A),23 Mar 2022,22 Mar 2024,6056882889,ksbkpkt@gmail.com,-,"4131-104,",SIAP DENGAN: CFO PENUH,4131-104/626/2010(03),31 Mar 2009,30 Mar 2010,"RM 665,800.00",0.00mps,RUMAH PANGSA/KONDO,27,0,0,0,2,2,"1,215,800.00","1,215,800.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/4131-104,"(397, '4131-104')"
284,4 1 3 1 - 1 0 4 - C E R I A A N   K I A R A,KAR SIN BHD.,4131,4131/03-2024/0223(A),23 Mar 2022,22 Mar 2024,6056882889,ksbkpkt@gmail.com,-,"4131-104,",SIAP DENGAN: CFO PENUH,4131-104/626/2010(03),31 Mar 2009,30 Mar 2010,"RM 665,800.00",0.00mps,RUMAH PANGSA/KONDO,26,0,0,0,2,2,"923,800.00","935,800.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/4131-104,"(397, '4131-104')"
285,4 1 3 1 - 1 0 4 - C E R I A A N   K I A R A,KAR SIN BHD.,4131,4131/03-2024/0223(A),23 Mar 2022,22 Mar 2024,6056882889,ksbkpkt@gmail.com,-,"4131-104,",SIAP DENGAN: CFO PENUH,4131-104/626/2010(03),31 Mar 2009,30 Mar 2010,"RM 665,800.00",0.00mps,RUMAH PANGSA/KONDO,26,0,0,0,1,1,"1,689,800.00","1,689,800.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/4131-104,"(397, '4131-104')"
286,4 1 3 1 - 1 0 4 - C E R I A A N   K I A R A,KAR SIN BHD.,4131,4131/03-2024/0223(A),23 Mar 2022,22 Mar 2024,6056882889,ksbkpkt@gmail.com,-,"4131-104,",SIAP DENGAN: CFO PENUH,4131-104/626/2010(03),31 Mar 2009,30 Mar 2010,"RM 665,800.00",0.00mps,RUMAH PANGSA/KONDO,26,0,0,0,38,38,"741,800.00","777,800.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/4131-104,"(397, '4131-104')"
287,4 1 3 1 - 1 0 4 - C E R I A A N   K I A R A,KAR SIN BHD.,4131,4131/03-2024/0223(A),23 Mar 2022,22 Mar 2024,6056882889,ksbkpkt@gmail.com,-,"4131-104,",SIAP DENGAN: CFO PENUH,4131-104/626/2010(03),31 Mar 2009,30 Mar 2010,"RM 665,800.00",0.00mps,RUMAH PANGSA/KONDO,27,0,0,0,38,38,"741,800.00","777,800.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/4131-104,"(397, '4131-104')"
288,4 1 3 1 - 1 0 4 - C E R I A A N   K I A R A,KAR SIN BHD.,4131,4131/03-2024/0223(A),23 Mar 2022,22 Mar 2024,6056882889,ksbkpkt@gmail.com,-,"4131-104,",SIAP DENGAN: CFO PENUH,4131-104/626/2010(03),31 Mar 2009,30 Mar 2010,"RM 665,800.00",0.00mps,RUMAH PANGSA/KONDO,26,0,0,0,2,2,"1,999,800.00","1,999,800.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/4131-104,"(397, '4131-104')"
289,4 1 3 1 - 1 2 3 - 1 8 8   S U I T E S,KAR SIN BHD.,4131,4131/03-2024/0223(A),23 Mar 2022,22 Mar 2024,6056882889,ksbkpkt@gmail.com,-,"4131-123,",SIAP DENGAN: CCC PENUH,4131-123/10-2015/02376(P),21 Oct 2014,20 Oct 2015,"RM 886,300.00",90.00mps - 107.00mps,PANGSAPURI SERVIS,20,0,0,107,120,31,"972,895.00","1,915,200.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/4131-123,"(398, '4131-123')"
290,4 1 3 1 - 1 2 3 - 1 8 8   S U I T E S,KAR SIN BHD.,4131,4131/03-2024/0223(A),23 Mar 2022,22 Mar 2024,6056882889,ksbkpkt@gmail.com,-,"4131-123,",SIAP DENGAN: CCC PENUH,4131-123/10-2015/02376(P),21 Oct 2014,20 Oct 2015,"RM 886,300.00",90.00mps - 107.00mps,PANGSAPURI SERVIS,38,0,0,90,326,39,"886,300.00","12,020,800.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/4131-123,"(398, '4131-123')"
291,4 2 0 5 - 9 - 1 8   M A D G E,GOODPARK DEVELOPMENT SDN. BHD.,4205,4205/07-2025/0913(R),22 Jul 2022,21 Jul 2025,-,-,-,"4205-9,",SIAP DENGAN: CCC PENUH,4205-9/07-2022/02386(P),22 Jul 2021,21 Jul 2022,"RM 4,486,000.00",207.55mps,RUMAH PANGSA/KONDO,12,0,0,208,50,49,"4,486,000.00","22,219,500.00",100.00,"[""3.158200, 101.728090""]",,https://teduh.kpkt.gov.my/project-swasta/4205-9,"(399, '4205-9')"
292,4 2 5 1 - 4 - P A N T A I   P E A K,SYARIKAT KEMAJUAN PERUMAHAN NEGARA SDN.BHD.,4251,4251-4/12-2021/03660(L),18 Dec 2020,17 Dec 2021,-,-,-,"4251-4,",PERMIT TELAH DIBATALKAN,4251-4/08-2019/02524(P),07 Aug 2018,06 Aug 2019,"RM 3,000,000.00",0.00mps,RUMAH SESEBUAH,3,0,0,0,37,37,"5,800,000.00","8,000,000.00",0.00,"[""3.105691, 101.662316""]",,https://teduh.kpkt.gov.my/project-swasta/4251-4,"(400, '4251-4')"
293,4 2 5 1 - 4 - P A N T A I   P E A K,SYARIKAT KEMAJUAN PERUMAHAN NEGARA SDN.BHD.,4251,4251-4/12-2021/03660(L),18 Dec 2020,17 Dec 2021,-,-,-,"4251-4,",PERMIT TELAH DIBATALKAN,4251-4/08-2019/02524(P),07 Aug 2018,06 Aug 2019,"RM 3,000,000.00",0.00mps,RUMAH BERKEMBAR,3,0,0,0,196,196,"3,000,000.00","4,300,000.00",0.00,"[""3.105691, 101.662316""]",,https://teduh.kpkt.gov.my/project-swasta/4251-4,"(400, '4251-4')"
294,4 4 4 1 - 6 6 - C O N C E R T O   K I A R A,BCB BERHAD,4441,4441/12-2027/1420(A),02 Dec 2022,01 Dec 2027,077760089,projectdept.bcb@gmail.com,-,"4441-66,",SIAP DENGAN: CCC PENUH,4441-66/06-2016/02021(P),05 Jun 2015,04 Jun 2016,"RM 1,612,890.00",0.00mps,RUMAH PANGSA/KONDO,32,0,0,0,440,145,"1,612,890.00","1,996,075.00",100.00,"[""3.179480, 101.658866""]",,https://teduh.kpkt.gov.my/project-swasta/4441-66,"(401, '4441-66')"
295,4 5 4 6 - 2 - S U R I A   S E T A P A K,KIARA EAST PROPERTY SDN. BHD.,4546,4546-3/05-2019/01943(L),31 May 2018,30 May 2019,-,-,-,"4546-2,",SIAP DENGAN: CFO PENUH,4546-2/1057/2008(05),28 Jun 2007,05 May 2008,"RM 642,160.00",0.00mps,RUMAH SESEBUAH,2,0,0,0,1,1,"1,735,825.00","1,735,825.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/4546-2,"(402, '4546-2')"
296,4 5 4 6 - 2 - S U R I A   S E T A P A K,KIARA EAST PROPERTY SDN. BHD.,4546,4546-3/05-2019/01943(L),31 May 2018,30 May 2019,-,-,-,"4546-2,",SIAP DENGAN: CFO PENUH,4546-2/1057/2008(05),28 Jun 2007,05 May 2008,"RM 642,160.00",0.00mps,RUMAH TERES,3,0,0,0,8,8,"642,160.00","803,830.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/4546-2,"(402, '4546-2')"
297,4 5 4 6 - 2 - S U R I A   S E T A P A K,KIARA EAST PROPERTY SDN. BHD.,4546,4546-3/05-2019/01943(L),31 May 2018,30 May 2019,-,-,-,"4546-2,",SIAP DENGAN: CFO PENUH,4546-2/1057/2008(05),28 Jun 2007,05 May 2008,"RM 642,160.00",0.00mps,RUMAH BERKEMBAR,3,0,0,0,2,2,"958,314.00","958,314.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/4546-2,"(402, '4546-2')"
298,4 5 4 6 - 3 - K I A R A   E A S T   P R O P E R T Y   S D N   B H D,KIARA EAST PROPERTY SDN. BHD.,4546,4546-3/05-2019/01943(L),31 May 2018,30 May 2019,-,-,-,"4546-3,",SIAP DENGAN: CCC PENUH,4546-3/05-2018/01451(P),31 May 2017,30 May 2018,"RM 398,800.00",911.00mps,PANGSAPURI SERVIS,21,0,0,911,593,112,"398,800.00","1,038,000.00",100.00,"[""3.212934, 101.672920""]",,https://teduh.kpkt.gov.my/project-swasta/4546-3,"(403, '4546-3')"
299,4 5 4 6 - 4 - K I A R A   E A S T   P R O P E R T Y   S D N   B H D,KIARA EAST PROPERTY SDN. BHD.,4546,4546-3/05-2019/01943(L),31 May 2018,30 May 2019,-,-,-,"4546-4,",-,-,-,-,"RM 3,027,800.00",0.00mps,RUMAH TERES,3,0,0,0,98,98,"3,027,800.00","3,961,800.00",0.00,,,https://teduh.kpkt.gov.my/project-swasta/4546-4,"(404, '4546-4')"
300,4 6 1 1 - 5 - B H   R E A L T Y   S D N   B H D,BH REALTY SDN. BHD.,4611,4611-6/02-2022/01287(L),15 Feb 2021,14 Feb 2022,-,-,www.asianpac.com.my,"4611-5,",SIAP DENGAN: CCC PENUH,4611-5/07-2017/02314(P),27 Jul 2016,26 Jul 2017,"RM 476,000.00","1,027.00mps - 1,162.00mps",PANGSAPURI SERVIS,20,0,0,"1,027",198,0,"476,000.00","748,000.00",100.00,"[""3.217768, 101.643806""]",,https://teduh.kpkt.gov.my/project-swasta/4611-5,"(405, '4611-5')"
301,4 6 1 1 - 5 - B H   R E A L T Y   S D N   B H D,BH REALTY SDN. BHD.,4611,4611-6/02-2022/01287(L),15 Feb 2021,14 Feb 2022,-,-,www.asianpac.com.my,"4611-5,",SIAP DENGAN: CCC PENUH,4611-5/07-2017/02314(P),27 Jul 2016,26 Jul 2017,"RM 476,000.00","1,027.00mps - 1,162.00mps",PANGSAPURI SERVIS,25,0,0,"1,027",153,2,"659,000.00","1,036,000.00",100.00,"[""3.217768, 101.643806""]",,https://teduh.kpkt.gov.my/project-swasta/4611-5,"(405, '4611-5')"
302,4 6 1 1 - 5 - B H   R E A L T Y   S D N   B H D,BH REALTY SDN. BHD.,4611,4611-6/02-2022/01287(L),15 Feb 2021,14 Feb 2022,-,-,www.asianpac.com.my,"4611-5,",SIAP DENGAN: CCC PENUH,4611-5/07-2017/02314(P),27 Jul 2016,26 Jul 2017,"RM 476,000.00","1,027.00mps - 1,162.00mps",PANGSAPURI SERVIS,29,0,0,"1,162",225,0,"585,000.00","1,067,000.00",100.00,"[""3.217768, 101.643806""]",,https://teduh.kpkt.gov.my/project-swasta/4611-5,"(405, '4611-5')"
303,4 6 1 1 - 6 - B H   R E A L T Y   S D N   B H D,BH REALTY SDN. BHD.,4611,4611-6/02-2022/01287(L),15 Feb 2021,14 Feb 2022,-,-,www.asianpac.com.my,"4611-6,",SIAP DENGAN: CCC PENUH,4611-6/01-2021/01410(P),22 Jan 2020,21 Jan 2021,"RM 495,600.00",126.00mps,PANGSAPURI SERVIS,27,0,0,126,462,-447,"495,600.00","976,800.00",100.00,"[""3.215582, 101.643905""]",,https://teduh.kpkt.gov.my/project-swasta/4611-6,"(406, '4611-6')"
304,5 2 3 1 - 2 - R E S I D E N S I   B A Y U   A N D A M A N,SENTUL MURNI SDN. BHD.,5231,5231/02-2026/0214(R),09 Feb 2023,08 Feb 2026,-,-,-,"5231-2,",SIAP DENGAN: CCC PENUH,5231-2/01-2021/01290(P),03 Jan 2020,02 Jan 2021,"RM 300,000.00","1,000.00mps",RUMAH PANGSA/KONDO,26,0,0,"1,000",208,38,"300,000.00","300,000.00",100.00,"[""3.198998, 101.696883""]",,https://teduh.kpkt.gov.my/project-swasta/5231-2,"(407, '5231-2')"
305,5 2 3 1 - 2 - R E S I D E N S I   B A Y U   A N D A M A N,SENTUL MURNI SDN. BHD.,5231,5231/02-2026/0214(R),09 Feb 2023,08 Feb 2026,-,-,-,"5231-2,",SIAP DENGAN: CCC PENUH,5231-2/01-2021/01290(P),03 Jan 2020,02 Jan 2021,"RM 300,000.00","1,000.00mps",RUMAH PANGSA/KONDO,31,0,0,"1,000",465,82,"300,000.00","300,000.00",100.00,"[""3.198998, 101.696883""]",,https://teduh.kpkt.gov.my/project-swasta/5231-2,"(407, '5231-2')"
306,5 3 1 1 - 5 - K O N D O M I N I U M   S E R I   P U T E R I,AMBER RESOURCES SDN. BHD,5311,5311/06-2025/0641(R),28 Jun 2015,27 Jun 2025,0391715133,arsbpc@yahoo.com,-,"5311-5,",SIAP DENGAN: CCC PENUH,5311-5/2085/2012(10),13 Oct 2011,12 Oct 2012,"RM 226,020.00",0.00mps,RUMAH PANGSA/KONDO,22,0,0,0,263,0,"226,020.00","276,160.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5311-5,"(408, '5311-5')"
307,5 6 6 0 - 1 0 - K M 1   E A S T,BERJAYA HARTANAH BERHAD,5660,5660/01-2028/0354(A),21 Jan 2023,20 Jan 2028,-,-,-,"5660-10,",SIAP DENGAN: CCC PENUH,5660-10/01-2017/01022(P),28 Jan 2016,27 Jan 2017,"RM 1,803,880.00",173.17mps - 206.90mps,RUMAH PANGSA/KONDO,4,0,0,207,24,-2,"2,576,880.00","2,693,880.00",100.00,"[""3.058055, 101.675585""]",,https://teduh.kpkt.gov.my/project-swasta/5660-10,"(409, '5660-10')"
308,5 6 6 0 - 1 0 - K M 1   E A S T,BERJAYA HARTANAH BERHAD,5660,5660/01-2028/0354(A),21 Jan 2023,20 Jan 2028,-,-,-,"5660-10,",SIAP DENGAN: CCC PENUH,5660-10/01-2017/01022(P),28 Jan 2016,27 Jan 2017,"RM 1,803,880.00",173.17mps - 206.90mps,RUMAH PANGSA/KONDO,27,0,0,173,154,-129,"1,803,880.00","2,087,880.00",100.00,"[""3.058055, 101.675585""]",,https://teduh.kpkt.gov.my/project-swasta/5660-10,"(409, '5660-10')"
309,5 6 6 0 - 1 1 - T H E   L I N K   2,BERJAYA HARTANAH BERHAD,5660,5660/01-2028/0354(A),21 Jan 2023,20 Jan 2028,-,-,-,"5660-11,",SIAP DENGAN: CCC PENUH,5660-11/09-2018/02455(P),28 Sep 2017,27 Sep 2018,"RM 480,880.00",61.97mps,PANGSAPURI SERVIS,31,0,0,62,223,0,"639,880.00","1,232,880.00",100.00,"[""3.052291, 101.679938""]",,https://teduh.kpkt.gov.my/project-swasta/5660-11,"(410, '5660-11')"
310,5 6 6 0 - 1 1 - T H E   L I N K   2,BERJAYA HARTANAH BERHAD,5660,5660/01-2028/0354(A),21 Jan 2023,20 Jan 2028,-,-,-,"5660-11,",SIAP DENGAN: CCC PENUH,5660-11/09-2018/02455(P),28 Sep 2017,27 Sep 2018,"RM 480,880.00",61.97mps,PANGSAPURI SERVIS,35,0,0,62,316,0,"480,880.00","975,880.00",100.00,"[""3.052291, 101.679938""]",,https://teduh.kpkt.gov.my/project-swasta/5660-11,"(410, '5660-11')"
311,5 6 6 0 - 1 2 - R E S I D E N S I   L A N A I   B U K I T   J A L I L,BERJAYA HARTANAH BERHAD,5660,5660/01-2028/0354(A),21 Jan 2023,20 Jan 2028,-,-,-,"5660-12,",SIAP DENGAN: CCC PENUH,5660-12/12-2020/03463(P),28 Dec 2019,27 Dec 2020,"RM 300,000.00","4,810.82mps",RUMAH PANGSA/KONDO,30,0,0,"4,811",648,34,"300,000.00","300,000.00",100.00,"[""3.059049, 101.681933""]",,https://teduh.kpkt.gov.my/project-swasta/5660-12,"(411, '5660-12')"
312,5 6 6 0 - 2 - P A N G S A P U R I   A N J U N G   H I J A U,BERJAYA HARTANAH BERHAD,5660,5660/01-2028/0354(A),21 Jan 2023,20 Jan 2028,-,-,-,"5660-2,",SIAP DENGAN: CFO PENUH,5660/537/2002(04),02 Apr 2001,01 Apr 2002,RM 0.00,0.00mps,RUMAH PANGSA/KONDO,17,0,0,0,156,156,0.00,0.00,100.00,,,https://teduh.kpkt.gov.my/project-swasta/5660-2,"(412, '5660-2')"
313,5 6 6 0 - 2 - P A N G S A P U R I   A N J U N G   H I J A U,BERJAYA HARTANAH BERHAD,5660,5660/01-2028/0354(A),21 Jan 2023,20 Jan 2028,-,-,-,"5660-2,",SIAP DENGAN: CFO PENUH,5660/537/2002(04),02 Apr 2001,01 Apr 2002,RM 0.00,0.00mps,RUMAH PANGSA/KONDO,18,0,0,0,170,170,0.00,0.00,100.00,,,https://teduh.kpkt.gov.my/project-swasta/5660-2,"(412, '5660-2')"
314,5 6 6 0 - 3 - A N J U N G   H I J A U - G R E E N F I E L D S,BERJAYA HARTANAH BERHAD,5660,5660/01-2028/0354(A),21 Jan 2023,20 Jan 2028,-,-,-,"5660-3,",SIAP DENGAN: CFO PENUH,5660-3/1176/2004(06),15 Jun 2003,14 Jun 2004,"RM 129,400.00",0.00mps,RUMAH PANGSA/KONDO,17,0,0,0,156,156,"129,400.00","421,325.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5660-3,"(413, '5660-3')"
315,5 6 6 0 - 3 - A N J U N G   H I J A U - G R E E N F I E L D S,BERJAYA HARTANAH BERHAD,5660,5660/01-2028/0354(A),21 Jan 2023,20 Jan 2028,-,-,-,"5660-3,",SIAP DENGAN: CFO PENUH,5660-3/1176/2004(06),15 Jun 2003,14 Jun 2004,"RM 129,400.00",0.00mps,RUMAH PANGSA/KONDO,18,0,0,0,169,169,"129,400.00","421,325.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5660-3,"(413, '5660-3')"
316,5 6 6 0 - 3 - A N J U N G   H I J A U - G R E E N F I E L D S,BERJAYA HARTANAH BERHAD,5660,5660/01-2028/0354(A),21 Jan 2023,20 Jan 2028,-,-,-,"5660-3,",SIAP DENGAN: CFO PENUH,5660-3/1176/2004(06),15 Jun 2003,14 Jun 2004,"RM 129,400.00",0.00mps,RUMAH PANGSA/KONDO,18,0,0,0,170,170,"129,400.00","421,325.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5660-3,"(413, '5660-3')"
317,5 6 6 0 - 3 - A N J U N G   H I J A U - G R E E N F I E L D S,BERJAYA HARTANAH BERHAD,5660,5660/01-2028/0354(A),21 Jan 2023,20 Jan 2028,-,-,-,"5660-3,",SIAP DENGAN: CFO PENUH,5660-3/1176/2004(06),15 Jun 2003,14 Jun 2004,"RM 129,400.00",0.00mps,RUMAH PANGSA/KONDO,17,0,0,0,156,156,"129,400.00","421,325.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5660-3,"(413, '5660-3')"
318,5 6 6 0 - 5 - G R E E N   A V E N U E   C O N D O M I N I U M,BERJAYA HARTANAH BERHAD,5660,5660/01-2028/0354(A),21 Jan 2023,20 Jan 2028,-,-,-,"5660-5,",SIAP DENGAN: CFO PENUH,5660-5/1788/2006(07),28 Jul 2005,27 Jul 2006,RM 0.00,0.00mps,RUMAH PANGSA/KONDO,16,0,0,0,188,188,0.00,0.00,100.00,,,https://teduh.kpkt.gov.my/project-swasta/5660-5,"(414, '5660-5')"
319,5 6 6 0 - 5 - G R E E N   A V E N U E   C O N D O M I N I U M,BERJAYA HARTANAH BERHAD,5660,5660/01-2028/0354(A),21 Jan 2023,20 Jan 2028,-,-,-,"5660-5,",SIAP DENGAN: CFO PENUH,5660-5/1788/2006(07),28 Jul 2005,27 Jul 2006,RM 0.00,0.00mps,RUMAH PANGSA/KONDO,17,0,0,0,202,202,0.00,0.00,100.00,,,https://teduh.kpkt.gov.my/project-swasta/5660-5,"(414, '5660-5')"
320,5 6 6 0 - 6 - S A V A N N A   B U K I T   J A L I L,BERJAYA HARTANAH BERHAD,5660,5660/01-2028/0354(A),21 Jan 2023,20 Jan 2028,-,-,-,"5660-6,",SIAP DENGAN: CCC PENUH,5660-6/2061/2008(09),29 Sep 2007,28 Sep 2008,"RM 268,880.00",0.00mps,RUMAH PANGSA/KONDO,17,0,0,0,204,204,"288,880.00","435,880.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5660-6,"(415, '5660-6')"
321,5 6 6 0 - 6 - S A V A N N A   B U K I T   J A L I L,BERJAYA HARTANAH BERHAD,5660,5660/01-2028/0354(A),21 Jan 2023,20 Jan 2028,-,-,-,"5660-6,",SIAP DENGAN: CCC PENUH,5660-6/2061/2008(09),29 Sep 2007,28 Sep 2008,"RM 268,880.00",0.00mps,RUMAH PANGSA/KONDO,17,0,0,0,204,204,"268,880.00","349,880.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5660-6,"(415, '5660-6')"
322,5 6 6 0 - 7 - S A V A N N A   2   B U K I T   J A L I L,BERJAYA HARTANAH BERHAD,5660,5660/01-2028/0354(A),21 Jan 2023,20 Jan 2028,-,-,-,"5660-7,",SIAP DENGAN: CCC PENUH,5660-7/557/2011(03),26 Mar 2010,25 Mar 2011,"RM 1,194,880.00",0.00mps,RUMAH PANGSA/KONDO,4,0,0,0,32,32,"1,194,880.00","1,444,880.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/5660-7,"(416, '5660-7')"
323,5 6 6 0 - 8 - C O V I L L E A   B U K I T   J A L I L,BERJAYA HARTANAH BERHAD,5660,5660/01-2028/0354(A),21 Jan 2023,20 Jan 2028,-,-,-,"5660-8,",SIAP DENGAN: CFO PENUH,5660-8/695/2012(04),17 Apr 2011,16 Apr 2012,"RM 453,880.00",0.00mps,RUMAH PANGSA/KONDO,20,0,0,0,196,196,"667,880.00","829,880.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5660-8,"(417, '5660-8')"
324,5 6 6 0 - 8 - C O V I L L E A   B U K I T   J A L I L,BERJAYA HARTANAH BERHAD,5660,5660/01-2028/0354(A),21 Jan 2023,20 Jan 2028,-,-,-,"5660-8,",SIAP DENGAN: CFO PENUH,5660-8/695/2012(04),17 Apr 2011,16 Apr 2012,"RM 453,880.00",0.00mps,RUMAH PANGSA/KONDO,20,0,0,0,112,112,"453,880.00","829,880.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5660-8,"(417, '5660-8')"
325,5 6 6 0 - 9 - K M 1   W E S T,BERJAYA HARTANAH BERHAD,5660,5660/01-2028/0354(A),21 Jan 2023,20 Jan 2028,-,-,-,"5660-9,",SIAP DENGAN: CCC PENUH,5660-9/02-2015/01297(P),11 Feb 2014,10 Feb 2015,"RM 841,050.00",0.00mps,RUMAH PANGSA/KONDO,26,0,0,0,350,1,"841,050.00","1,066,544.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/5660-9,"(418, '5660-9')"
326,5 9 7 - 1 1 - Q U A R Z A,SIME DARBY PROPERTY (KL EAST) SDN. BHD.,597,597/10-2026/0108(A),14 Oct 2021,13 Oct 2026,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"597-11,",SIAP DENGAN: CCC PENUH,597-11/03-2020/01638(P),18 Mar 2019,17 Mar 2020,"RM 620,888.00",0.00mps - 60.00mps,PANGSAPURI SERVIS,36,0,0,60,254,159,"620,888.00","983,888.00",100.00,"[""3.226941, 101.728420""]",,https://teduh.kpkt.gov.my/project-swasta/597-11,"(419, '597-11')"
327,5 9 7 - 1 1 - Q U A R Z A,SIME DARBY PROPERTY (KL EAST) SDN. BHD.,597,597/10-2026/0108(A),14 Oct 2021,13 Oct 2026,0378495299,nur.nasihan.razak@simedarbyproperty.com,-,"597-11,",SIAP DENGAN: CCC PENUH,597-11/03-2020/01638(P),18 Mar 2019,17 Mar 2020,"RM 620,888.00",0.00mps - 60.00mps,PANGSAPURI SERVIS,36,0,0,0,254,254,"704,888.00","1,017,888.00",100.00,"[""3.226941, 101.728420""]",,https://teduh.kpkt.gov.my/project-swasta/597-11,"(419, '597-11')"
