,Unnamed: 0,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
293,293,8 5 6 9 - 1 2 - T A M A N   B I N T O N G   A M A N,JUBRINCON BINA SENDIRIAN BERHAD,8569,8569/01-2029/1492(A),12 Jan 2024,11 Jan 2029,-,jubrinconbina@gmail.com,-,"8569-12,",SIAP DENGAN: CCC PENUH,8569-12/12-2015/01001(P),11 Dec 2013,10 Dec 2015,"RM 240,000.00",0.00mps - 108.60mps,RUMAH SESEBUAH,1.0,0,0,0,1,1,"399,000.00","399,000.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8569-12,"(93, '8569-12')"
294,294,8 5 6 9 - 1 2 - T A M A N   B I N T O N G   A M A N,JUBRINCON BINA SENDIRIAN BERHAD,8569,8569/01-2029/1492(A),12 Jan 2024,11 Jan 2029,-,jubrinconbina@gmail.com,-,"8569-12,",SIAP DENGAN: CCC PENUH,8569-12/12-2015/01001(P),11 Dec 2013,10 Dec 2015,"RM 240,000.00",0.00mps - 108.60mps,RUMAH BERKEMBAR,1.0,0,0,109,16,3,"240,000.00","346,035.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8569-12,"(93, '8569-12')"
295,295,8 5 6 9 - 1 3 - T A M A N   S R I   H A R T A M A S,JUBRINCON BINA SENDIRIAN BERHAD,8569,8569/01-2029/1492(A),12 Jan 2024,11 Jan 2029,-,jubrinconbina@gmail.com,-,"8569-13,",SIAP DENGAN: CCC PENUH,8569-13/03-2017/0262(P),01 Apr 2015,31 Mar 2017,"RM 42,000.00",67.00mps - 104.00mps,RUMAH SESEBUAH,1.0,0,0,104,6,4,"398,670.00","464,550.00",100.0,"[""6.415786, 100.202599""]",,https://teduh.kpkt.gov.my/project-swasta/8569-13,"(94, '8569-13')"
296,296,8 5 6 9 - 1 3 - T A M A N   S R I   H A R T A M A S,JUBRINCON BINA SENDIRIAN BERHAD,8569,8569/01-2029/1492(A),12 Jan 2024,11 Jan 2029,-,jubrinconbina@gmail.com,-,"8569-13,",SIAP DENGAN: CCC PENUH,8569-13/03-2017/0262(P),01 Apr 2015,31 Mar 2017,"RM 42,000.00",67.00mps - 104.00mps,RUMAH TERES,1.0,0,0,67,21,20,"42,000.00","88,050.00",100.0,"[""6.415786, 100.202599""]",,https://teduh.kpkt.gov.my/project-swasta/8569-13,"(94, '8569-13')"
297,297,8 5 6 9 - 1 3 - T A M A N   S R I   H A R T A M A S,JUBRINCON BINA SENDIRIAN BERHAD,8569,8569/01-2029/1492(A),12 Jan 2024,11 Jan 2029,-,jubrinconbina@gmail.com,-,"8569-13,",SIAP DENGAN: CCC PENUH,8569-13/03-2017/0262(P),01 Apr 2015,31 Mar 2017,"RM 42,000.00",67.00mps - 104.00mps,RUMAH BERKEMBAR,1.0,0,0,89,70,38,"295,000.00","353,909.00",100.0,"[""6.415786, 100.202599""]",,https://teduh.kpkt.gov.my/project-swasta/8569-13,"(94, '8569-13')"
298,298,8 5 6 9 - 1 3 - T A M A N   S R I   H A R T A M A S,JUBRINCON BINA SENDIRIAN BERHAD,8569,8569/01-2029/1492(A),12 Jan 2024,11 Jan 2029,-,jubrinconbina@gmail.com,-,"8569-13,",SIAP DENGAN: CCC PENUH,8569-13/03-2017/0262(P),01 Apr 2015,31 Mar 2017,"RM 42,000.00",67.00mps - 104.00mps,RUMAH TERES,1.0,0,0,80,9,0,"240,000.00","300,610.00",100.0,"[""6.415786, 100.202599""]",,https://teduh.kpkt.gov.my/project-swasta/8569-13,"(94, '8569-13')"
299,299,8 5 6 9 - 1 7 - T A M A N   S R I   H A R T A M A S,JUBRINCON BINA SENDIRIAN BERHAD,8569,8569/01-2029/1492(A),12 Jan 2024,11 Jan 2029,-,jubrinconbina@gmail.com,-,"8569-17,",SIAP DENGAN: CCC PENUH,8569-17/04-2019/01779(P),23 Apr 2018,22 Apr 2019,"RM 328,000.00",93.63mps - 115.37mps,RUMAH BERKEMBAR,1.0,0,0,94,14,8,"328,000.00","404,800.00",100.0,"[""6.413604, 100.202446""]",,https://teduh.kpkt.gov.my/project-swasta/8569-17,"(95, '8569-17')"
300,300,8 5 6 9 - 1 7 - T A M A N   S R I   H A R T A M A S,JUBRINCON BINA SENDIRIAN BERHAD,8569,8569/01-2029/1492(A),12 Jan 2024,11 Jan 2029,-,jubrinconbina@gmail.com,-,"8569-17,",SIAP DENGAN: CCC PENUH,8569-17/04-2019/01779(P),23 Apr 2018,22 Apr 2019,"RM 328,000.00",93.63mps - 115.37mps,RUMAH SESEBUAH,1.0,0,0,115,1,0,"450,000.00","450,000.00",100.0,"[""6.413604, 100.202446""]",,https://teduh.kpkt.gov.my/project-swasta/8569-17,"(95, '8569-17')"
301,301,8 5 6 9 - 2 2 - T A M A N   M A S M U D A,JUBRINCON BINA SENDIRIAN BERHAD,8569,8569/01-2029/1492(A),12 Jan 2024,11 Jan 2029,-,jubrinconbina@gmail.com,-,"8569-22,",BERJALAN LANCAR,8569-22/06-2025/0704(N)-(L),15 Jun 2023,14 Jun 2025,"RM 394,000.00",130.15mps,RUMAH BERKEMBAR,1.0,3,2,130,14,13,"394,000.00","490,240.00",74.64,"[""6.447207, 100.176523""]",,https://teduh.kpkt.gov.my/project-swasta/8569-22,"(137, '8569-22')"
302,302,8 5 6 9 - 3 - C A D A N G A N   P E R U M A H A N   2 9   U N I T /   T A M A N   J A L I   F A S A   I I,JUBRINCON BINA SENDIRIAN BERHAD,8569,8569/01-2029/1492(A),12 Jan 2024,11 Jan 2029,-,jubrinconbina@gmail.com,-,"8569-3,",SIAP DENGAN: CCC PENUH,8569-3/2390/2005(12),15 Dec 2004,14 Dec 2005,"RM 148,000.00",0.00mps,RUMAH SESEBUAH,1.0,0,0,0,4,4,"215,000.00","230,306.32",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8569-3,"(96, '8569-3')"
303,303,8 5 6 9 - 3 - C A D A N G A N   P E R U M A H A N   2 9   U N I T /   T A M A N   J A L I   F A S A   I I,JUBRINCON BINA SENDIRIAN BERHAD,8569,8569/01-2029/1492(A),12 Jan 2024,11 Jan 2029,-,jubrinconbina@gmail.com,-,"8569-3,",SIAP DENGAN: CCC PENUH,8569-3/2390/2005(12),15 Dec 2004,14 Dec 2005,"RM 148,000.00",0.00mps,RUMAH SESEBUAH,1.0,0,0,0,12,12,"238,289.80","277,969.45",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8569-3,"(96, '8569-3')"
304,304,8 5 6 9 - 3 - C A D A N G A N   P E R U M A H A N   2 9   U N I T /   T A M A N   J A L I   F A S A   I I,JUBRINCON BINA SENDIRIAN BERHAD,8569,8569/01-2029/1492(A),12 Jan 2024,11 Jan 2029,-,jubrinconbina@gmail.com,-,"8569-3,",SIAP DENGAN: CCC PENUH,8569-3/2390/2005(12),15 Dec 2004,14 Dec 2005,"RM 148,000.00",0.00mps,RUMAH TERES,2.0,0,0,0,8,8,"155,000.00","173,703.78",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8569-3,"(96, '8569-3')"
305,305,8 5 6 9 - 3 - C A D A N G A N   P E R U M A H A N   2 9   U N I T /   T A M A N   J A L I   F A S A   I I,JUBRINCON BINA SENDIRIAN BERHAD,8569,8569/01-2029/1492(A),12 Jan 2024,11 Jan 2029,-,jubrinconbina@gmail.com,-,"8569-3,",SIAP DENGAN: CCC PENUH,8569-3/2390/2005(12),15 Dec 2004,14 Dec 2005,"RM 148,000.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,4,4,"148,000.00","158,226.70",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8569-3,"(96, '8569-3')"
306,306,8 5 6 9 - 3 - C A D A N G A N   P E R U M A H A N   2 9   U N I T /   T A M A N   J A L I   F A S A   I I,JUBRINCON BINA SENDIRIAN BERHAD,8569,8569/01-2029/1492(A),12 Jan 2024,11 Jan 2029,-,jubrinconbina@gmail.com,-,"8569-3,",SIAP DENGAN: CCC PENUH,8569-3/2390/2005(12),15 Dec 2004,14 Dec 2005,"RM 148,000.00",0.00mps,RUMAH SESEBUAH,1.0,0,0,0,1,1,"266,106.46","266,106.46",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8569-3,"(96, '8569-3')"
307,307,8 5 6 9 - 8 - T A M A N   D E S A   P U L A I,JUBRINCON BINA SENDIRIAN BERHAD,8569,8569/01-2029/1492(A),12 Jan 2024,11 Jan 2029,-,jubrinconbina@gmail.com,-,"8569-8,",SIAP DENGAN: CCC PENUH,8569-8/992/2012(05),12 May 2011,11 May 2012,"RM 340,000.00",0.00mps,RUMAH BERKEMBAR,2.0,0,0,0,4,1,"380,000.00","395,825.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8569-8,"(97, '8569-8')"
308,308,8 5 6 9 - 8 - T A M A N   D E S A   P U L A I,JUBRINCON BINA SENDIRIAN BERHAD,8569,8569/01-2029/1492(A),12 Jan 2024,11 Jan 2029,-,jubrinconbina@gmail.com,-,"8569-8,",SIAP DENGAN: CCC PENUH,8569-8/992/2012(05),12 May 2011,11 May 2012,"RM 340,000.00",0.00mps,RUMAH BERKEMBAR,2.0,0,0,0,10,10,"340,000.00","357,250.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8569-8,"(97, '8569-8')"
309,309,8 6 6 5 - 2 - T A M A N   B U K I T   K A Y A N G A N,ALL CITY HOLDINGS SDN. BHD.,8665,8665/08-2026/0443(R),02 Aug 2021,01 Aug 2026,-,-,-,"8665-2,",SIAP DENGAN: CFO PENUH,8665-2/714/2008(03),30 Mar 2007,29 Mar 2008,"RM 148,888.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,10,10,"148,888.00","162,680.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8665-2,"(98, '8665-2')"
310,310,8 6 6 5 - 2 - T A M A N   B U K I T   K A Y A N G A N,ALL CITY HOLDINGS SDN. BHD.,8665,8665/08-2026/0443(R),02 Aug 2021,01 Aug 2026,-,-,-,"8665-2,",SIAP DENGAN: CFO PENUH,8665-2/714/2008(03),30 Mar 2007,29 Mar 2008,"RM 148,888.00",0.00mps,RUMAH BERKEMBAR,1.5,0,0,0,20,20,"153,888.00","194,528.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8665-2,"(98, '8665-2')"
311,311,8 6 6 5 - 6 - T A M A N   B U K I T   K A Y A N G A N,ALL CITY HOLDINGS SDN. BHD.,8665,8665/08-2026/0443(R),02 Aug 2021,01 Aug 2026,-,-,-,"8665-6,",SIAP DENGAN: CCC PENUH,8665-6/1342/2010(06),02 Jul 2009,01 Jun 2010,"RM 164,313.00",0.00mps,RUMAH SESEBUAH,1.0,0,0,0,4,4,"278,888.00","284,859.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/8665-6,"(99, '8665-6')"
312,312,8 6 6 5 - 6 - T A M A N   B U K I T   K A Y A N G A N,ALL CITY HOLDINGS SDN. BHD.,8665,8665/08-2026/0443(R),02 Aug 2021,01 Aug 2026,-,-,-,"8665-6,",SIAP DENGAN: CCC PENUH,8665-6/1342/2010(06),02 Jul 2009,01 Jun 2010,"RM 164,313.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,26,26,"164,313.00","200,884.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/8665-6,"(99, '8665-6')"
313,313,8 8 0 9 - 1 3 - T A M A N   S E R I   U T A M A,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-13,",SIAP DENGAN: CCC PENUH,8809-13/599/2012(03),28 Mar 2011,27 Mar 2012,"RM 330,870.00",0.00mps,RUMAH BERKEMBAR,2.0,0,0,0,12,12,"330,870.00","398,850.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8809-13,"(100, '8809-13')"
314,314,8 8 0 9 - 1 3 - T A M A N   S E R I   U T A M A,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-13,",SIAP DENGAN: CCC PENUH,8809-13/599/2012(03),28 Mar 2011,27 Mar 2012,"RM 330,870.00",0.00mps,RUMAH SESEBUAH,2.0,0,0,0,1,1,"427,800.00","427,800.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8809-13,"(100, '8809-13')"
315,315,8 8 0 9 - 1 4 - T A M A N   U T A M A   J A Y A,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-14,",SIAP DENGAN: CCC PENUH,8809-14/1325/2012(06),23 Jun 2011,22 Jun 2012,"RM 237,900.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,24,0,"237,900.00","299,880.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8809-14,"(101, '8809-14')"
316,316,8 8 0 9 - 1 5 - T A M A N   R E P O H   C E R I A,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-15,",SIAP DENGAN: CCC PENUH,8809-15/1663/2012(08),15 Aug 2011,14 Aug 2012,"RM 253,410.00",0.00mps,RUMAH BERKEMBAR,2.0,0,0,0,14,0,"356,840.00","384,530.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8809-15,"(102, '8809-15')"
317,317,8 8 0 9 - 1 5 - T A M A N   R E P O H   C E R I A,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-15,",SIAP DENGAN: CCC PENUH,8809-15/1663/2012(08),15 Aug 2011,14 Aug 2012,"RM 253,410.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,12,0,"253,410.00","281,300.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8809-15,"(102, '8809-15')"
318,318,8 8 0 9 - 1 5 - T A M A N   R E P O H   C E R I A,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-15,",SIAP DENGAN: CCC PENUH,8809-15/1663/2012(08),15 Aug 2011,14 Aug 2012,"RM 253,410.00",0.00mps,RUMAH SESEBUAH,2.0,0,0,0,1,1,"480,000.00","480,000.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8809-15,"(102, '8809-15')"
319,319,8 8 0 9 - 1 6 - T A M A N   S E B E R A N G   I N D A H,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-16,",SIAP DENGAN: CCC PENUH,8809-16/1359/2012(06),27 Jun 2011,26 Jun 2012,"RM 233,870.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,16,16,"233,870.00","255,460.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8809-16,"(103, '8809-16')"
320,320,8 8 0 9 - 1 8 - T A M A N   M A S   M U D A,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-18,",SIAP DENGAN: CCC PENUH,8809-18/2634/2012(12),09 Dec 2011,08 Dec 2012,"RM 160,000.00",110.36mps - 137.12mps,RUMAH TERES,1.0,0,0,110,81,0,"160,000.00","267,000.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8809-18,"(104, '8809-18')"
321,321,8 8 0 9 - 1 8 - T A M A N   M A S   M U D A,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-18,",SIAP DENGAN: CCC PENUH,8809-18/2634/2012(12),09 Dec 2011,08 Dec 2012,"RM 160,000.00",110.36mps - 137.12mps,RUMAH BERKEMBAR,1.0,0,0,124,6,0,"246,000.00","298,000.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8809-18,"(104, '8809-18')"
322,322,8 8 0 9 - 1 8 - T A M A N   M A S   M U D A,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-18,",SIAP DENGAN: CCC PENUH,8809-18/2634/2012(12),09 Dec 2011,08 Dec 2012,"RM 160,000.00",110.36mps - 137.12mps,RUMAH SESEBUAH,1.0,0,0,137,4,2,"332,000.00","350,000.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8809-18,"(104, '8809-18')"
323,323,8 8 0 9 - 1 9 - T A M A N   S E R I   P U L A I,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-19,",SIAP DENGAN: CCC PENUH,8809-19/11-2014/01335(P),20 Nov 2013,19 Nov 2014,"RM 173,000.00",111.48mps,RUMAH TERES,1.0,0,0,111,21,0,"173,000.00","275,000.00",100.0,"[""6.429519, 100.200000""]",,https://teduh.kpkt.gov.my/project-swasta/8809-19,"(105, '8809-19')"
324,324,8 8 0 9 - 2 0 - T A M A N   T E M A K   J A Y A,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-20,",SIAP DENGAN: CCC PENUH,8809-20/03-2015/01557(P),01 Apr 2014,31 Mar 2015,"RM 260,000.00",0.00mps - 196.95mps,RUMAH SESEBUAH,1.0,0,0,0,1,0,"360,000.00","360,000.00",100.0,"[""6.445462, 100.200252""]",,https://teduh.kpkt.gov.my/project-swasta/8809-20,"(106, '8809-20')"
325,325,8 8 0 9 - 2 0 - T A M A N   T E M A K   J A Y A,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-20,",SIAP DENGAN: CCC PENUH,8809-20/03-2015/01557(P),01 Apr 2014,31 Mar 2015,"RM 260,000.00",0.00mps - 196.95mps,RUMAH BERKEMBAR,1.0,0,0,121,36,0,"260,000.00","335,000.00",100.0,"[""6.445462, 100.200252""]",,https://teduh.kpkt.gov.my/project-swasta/8809-20,"(106, '8809-20')"
326,326,8 8 0 9 - 2 0 - T A M A N   T E M A K   J A Y A,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-20,",SIAP DENGAN: CCC PENUH,8809-20/03-2015/01557(P),01 Apr 2014,31 Mar 2015,"RM 260,000.00",0.00mps - 196.95mps,RUMAH TERES,2.0,0,0,197,5,0,"275,000.00","350,000.00",100.0,"[""6.445462, 100.200252""]",,https://teduh.kpkt.gov.my/project-swasta/8809-20,"(106, '8809-20')"
327,327,8 8 0 9 - 2 1 - T A M A N   G U N U N G   M E D A N,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-21,",SIAP DENGAN: CCC PENUH,8809-21/07-2015/02024(P),16 Jul 2014,15 Jul 2015,"RM 265,000.00",118.91mps - 126.30mps,RUMAH BERKEMBAR,1.0,0,0,126,20,1,"265,000.00","330,000.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8809-21,"(107, '8809-21')"
328,328,8 8 0 9 - 2 1 - T A M A N   G U N U N G   M E D A N,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-21,",SIAP DENGAN: CCC PENUH,8809-21/07-2015/02024(P),16 Jul 2014,15 Jul 2015,"RM 265,000.00",118.91mps - 126.30mps,RUMAH SESEBUAH,1.0,0,0,119,2,0,"306,000.00","314,000.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8809-21,"(107, '8809-21')"
329,329,8 8 0 9 - 2 2 - T A M A N   S I M P A N G   I N D A H,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-22,",SIAP DENGAN: CCC PENUH,8809-22/08-2016/02287(P),10 Aug 2015,09 Aug 2016,"RM 303,000.00",0.00mps - 121.88mps,RUMAH SESEBUAH,1.0,0,0,0,1,1,"408,000.00","408,000.00",100.0,"[""6.355474, 100.188140""]",,https://teduh.kpkt.gov.my/project-swasta/8809-22,"(108, '8809-22')"
330,330,8 8 0 9 - 2 2 - T A M A N   S I M P A N G   I N D A H,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-22,",SIAP DENGAN: CCC PENUH,8809-22/08-2016/02287(P),10 Aug 2015,09 Aug 2016,"RM 303,000.00",0.00mps - 121.88mps,RUMAH BERKEMBAR,1.0,0,0,122,48,27,"303,000.00","328,000.00",100.0,"[""6.355474, 100.188140""]",,https://teduh.kpkt.gov.my/project-swasta/8809-22,"(108, '8809-22')"
331,331,8 8 0 9 - 2 3 - T A M A N   B E S E R I   C E R I A,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-23,",SIAP DENGAN: CCC PENUH,8809-23/10-2017/02705(P),05 Oct 2016,04 Oct 2017,"RM 290,000.00",0.00mps - 118.92mps,RUMAH SESEBUAH,1.0,0,0,0,1,0,"398,000.00","398,000.00",100.0,"[""6.559377, 100.231292""]",,https://teduh.kpkt.gov.my/project-swasta/8809-23,"(109, '8809-23')"
332,332,8 8 0 9 - 2 3 - T A M A N   B E S E R I   C E R I A,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-23,",SIAP DENGAN: CCC PENUH,8809-23/10-2017/02705(P),05 Oct 2016,04 Oct 2017,"RM 290,000.00",0.00mps - 118.92mps,RUMAH BERKEMBAR,1.0,0,0,119,16,12,"290,000.00","348,000.00",100.0,"[""6.559377, 100.231292""]",,https://teduh.kpkt.gov.my/project-swasta/8809-23,"(109, '8809-23')"
333,333,8 8 0 9 - 2 5 - T A M A N   M A S   E M P I A N G,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-25,",SIAP DENGAN: CCC PENUH,8809-25/07-2018/01959(P),31 Jul 2017,30 Jul 2018,"RM 305,000.00",0.00mps - 120.78mps,RUMAH SESEBUAH,1.0,0,0,0,2,1,"430,000.00","480,000.00",100.0,"[""6.459941, 100.194239""]",,https://teduh.kpkt.gov.my/project-swasta/8809-25,"(110, '8809-25')"
334,334,8 8 0 9 - 2 5 - T A M A N   M A S   E M P I A N G,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-25,",SIAP DENGAN: CCC PENUH,8809-25/07-2018/01959(P),31 Jul 2017,30 Jul 2018,"RM 305,000.00",0.00mps - 120.78mps,RUMAH BERKEMBAR,1.0,0,0,121,28,14,"305,000.00","390,000.00",100.0,"[""6.459941, 100.194239""]",,https://teduh.kpkt.gov.my/project-swasta/8809-25,"(110, '8809-25')"
335,335,8 8 0 9 - 2 6 - T A M A N   S A N T A N   P E R M A I,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-26,",SIAP DENGAN: CCC PENUH,8809-26/07-2018/01943(P),24 Jul 2017,23 Jul 2018,"RM 308,000.00",121.70mps,RUMAH BERKEMBAR,1.0,0,0,122,16,13,"308,000.00","365,000.00",100.0,"[""6.486974, 100.237390""]",,https://teduh.kpkt.gov.my/project-swasta/8809-26,"(111, '8809-26')"
336,336,8 8 0 9 - 2 7 - T A M A N   S U R I A,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-27,",SIAP DENGAN: CCC PENUH,8809-27/10-2018/02628(P),27 Oct 2017,26 Oct 2018,"RM 338,000.00","0.00mps - 2,360.00mps",RUMAH SESEBUAH,2.0,0,0,0,1,1,"538,000.00","538,000.00",100.0,"[""6.392284, 100.134210""]",,https://teduh.kpkt.gov.my/project-swasta/8809-27,"(112, '8809-27')"
337,337,8 8 0 9 - 2 7 - T A M A N   S U R I A,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-27,",SIAP DENGAN: CCC PENUH,8809-27/10-2018/02628(P),27 Oct 2017,26 Oct 2018,"RM 338,000.00","0.00mps - 2,360.00mps",RUMAH TERES,2.0,0,0,"1,460",12,7,"338,000.00","438,000.00",100.0,"[""6.392284, 100.134210""]",,https://teduh.kpkt.gov.my/project-swasta/8809-27,"(112, '8809-27')"
338,338,8 8 0 9 - 2 7 - T A M A N   S U R I A,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-27,",SIAP DENGAN: CCC PENUH,8809-27/10-2018/02628(P),27 Oct 2017,26 Oct 2018,"RM 338,000.00","0.00mps - 2,360.00mps",RUMAH BERKEMBAR,2.0,0,0,"2,360",10,3,"448,350.00","484,800.00",100.0,"[""6.392284, 100.134210""]",,https://teduh.kpkt.gov.my/project-swasta/8809-27,"(112, '8809-27')"
339,339,8 8 0 9 - 2 8 - T A M A N   U T A M A   I N D A H   5,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-28,",SIAP DENGAN: CCC PENUH,8809-28/02-2020/01387(P),12 Feb 2019,11 Feb 2020,"RM 328,000.00","0.00mps - 2,490.00mps",RUMAH SESEBUAH,2.0,0,0,"2,350",1,0,"578,000.00","578,000.00",100.0,"[""6.454979, 100.199604""]",,https://teduh.kpkt.gov.my/project-swasta/8809-28,"(113, '8809-28')"
340,340,8 8 0 9 - 2 8 - T A M A N   U T A M A   I N D A H   5,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-28,",SIAP DENGAN: CCC PENUH,8809-28/02-2020/01387(P),12 Feb 2019,11 Feb 2020,"RM 328,000.00","0.00mps - 2,490.00mps",RUMAH BERKEMBAR,2.0,0,0,"2,490",10,0,"433,000.00","465,000.00",100.0,"[""6.454979, 100.199604""]",,https://teduh.kpkt.gov.my/project-swasta/8809-28,"(113, '8809-28')"
