,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
852,1 8 9 0 - 1 - T A M A N   B U K I T   T E R A T A I,DERGAHAYU SDN. BHD.,1890,1890/04-2025/0328(R),12 Apr 2022,20 Apr 2025,-,-,-,"1890-1,",-,1890/657/1993(06),11 Jun 1992,10 Jun 1993,"RM 20,000.00",0mps,1,0,0,0,61,61,"74,000.00","74,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/1890-1,"21, 36, 0"
853,1 8 9 0 - 2 - T A M A N   S U B A N G   M E W A H,DERGAHAYU SDN. BHD.,1890,1890/04-2025/0328(R),12 Apr 2022,20 Apr 2025,-,-,-,"1890-2,",-,1890/503/1999(03),31 Mar 1998,30 Mar 1999,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1890-2,"22, 36, 0"
854,1 8 9 0 - 3 - T A M A N   S U B A N G   M E W A H,DERGAHAYU SDN. BHD.,1890,1890/04-2025/0328(R),12 Apr 2022,20 Apr 2025,-,-,-,"1890-3,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1890-3,"23, 36, 0"
855,1 8 9 0 - 4 - T A M A N   S U B A N G   M E W A H,DERGAHAYU SDN. BHD.,1890,1890/04-2025/0328(R),12 Apr 2022,20 Apr 2025,-,-,-,"1890-4,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1890-4,"24, 36, 0"
856,1 8 9 0 - 5 - T A M A N   S U B A N G   M E W A H,DERGAHAYU SDN. BHD.,1890,1890/04-2025/0328(R),12 Apr 2022,20 Apr 2025,-,-,-,"1890-5,",-,1890-5/1116/2005(05),27 May 2004,26 May 2005,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1890-5,"25, 36, 0"
857,2 0 9 - 1 0 - T A M A N   S A G A   E M A S,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-10,",SIAP DENGAN: CFO PENUH,209-10/361/2008(02),15 Feb 2007,14 Feb 2008,"RM 179,000.00",0mps,2,0,0,0,6,6,"403,700.00","476,300.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/209-10,"16, 5, 0"
858,2 0 9 - 1 0 - T A M A N   S A G A   E M A S,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-10,",SIAP DENGAN: CFO PENUH,209-10/361/2008(02),15 Feb 2007,14 Feb 2008,"RM 179,000.00",0mps,2,0,0,0,67,67,"179,000.00","260,700.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/209-10,"16, 5, 0"
859,2 0 9 - 1 1 - T A M A N   A K A S I A,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-11,",SIAP DENGAN: CFO PENUH,209-11/1807/2006(07),01 Aug 2005,31 Jul 2006,"RM 152,900.00",0mps,2,0,0,0,7,7,"295,900.00","627,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/209-11,"17, 5, 0"
860,2 0 9 - 1 1 - T A M A N   A K A S I A,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-11,",SIAP DENGAN: CFO PENUH,209-11/1807/2006(07),01 Aug 2005,31 Jul 2006,"RM 152,900.00",0mps,2,0,0,0,9,9,"152,900.00","212,300.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/209-11,"17, 5, 0"
861,2 0 9 - 1 2 - T A M A N   R U,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-12,",PERMIT TELAH DIBATALKAN,209-12/2282/2008(10),25 Oct 2007,24 Oct 2008,"RM 165,000.00",0mps,2,0,0,0,6,6,"275,000.00","343,000.00",0.00,BELUM MULA,,,https://teduh.kpkt.gov.my/project-swasta/209-12,"18, 5, 0"
862,2 0 9 - 1 2 - T A M A N   R U,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-12,",PERMIT TELAH DIBATALKAN,209-12/2282/2008(10),25 Oct 2007,24 Oct 2008,"RM 165,000.00",0mps,2,0,0,0,7,7,"165,000.00","248,000.00",0.00,BELUM MULA,,,https://teduh.kpkt.gov.my/project-swasta/209-12,"18, 5, 0"
863,2 0 9 - 1 3 - T A M A N   B U K I T   R O S,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-13,",-,-,-,-,"RM 528,000.00",0mps,2.5,0,0,0,8,8,"616,000.00","705,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/209-13,"19, 5, 0"
864,2 0 9 - 1 3 - T A M A N   B U K I T   R O S,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-13,",-,-,-,-,"RM 528,000.00",0mps,2.5,0,0,0,18,18,"539,000.00","780,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/209-13,"19, 5, 0"
865,2 0 9 - 1 3 - T A M A N   B U K I T   R O S,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-13,",-,-,-,-,"RM 528,000.00",0mps,2,0,0,0,22,22,"528,000.00","675,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/209-13,"19, 5, 0"
866,2 0 9 - 1 3 - T A M A N   B U K I T   R O S,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-13,",-,-,-,-,"RM 528,000.00",0mps,2.5,0,0,0,12,12,"605,000.00","851,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/209-13,"19, 5, 0"
867,2 0 9 - 1 4 - S E K S Y E N   1 4     B A N D A R   B A R U   B A N G I,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-14,",SIAP DENGAN: CCC PENUH,209-14/1049/2010(05),26 May 2009,25 May 2010,"RM 242,000.00",0mps,2,0,0,0,34,34,"249,000.00","472,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/209-14,"20, 5, 0"
868,2 0 9 - 1 4 - S E K S Y E N   1 4     B A N D A R   B A R U   B A N G I,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-14,",SIAP DENGAN: CCC PENUH,209-14/1049/2010(05),26 May 2009,25 May 2010,"RM 242,000.00",0mps,2,0,0,0,48,48,"242,000.00","390,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/209-14,"20, 5, 0"
869,2 0 9 - 1 4 - S E K S Y E N   1 4     B A N D A R   B A R U   B A N G I,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-14,",SIAP DENGAN: CCC PENUH,209-14/1049/2010(05),26 May 2009,25 May 2010,"RM 242,000.00",0mps,2,0,0,0,10,10,"249,000.00","380,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/209-14,"20, 5, 0"
870,2 0 9 - 1 5 - T A M A N   R A M A L   S U R I A,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-15,",SIAP DENGAN: CCC PENUH,209-15/2652/2008(12),18 Dec 2007,17 Dec 2008,"RM 388,000.00",0mps,2,0,0,0,6,6,"388,000.00","410,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/209-15,"21, 5, 0"
871,2 0 9 - 1 5 - T A M A N   R A M A L   S U R I A,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-15,",SIAP DENGAN: CCC PENUH,209-15/2652/2008(12),18 Dec 2007,17 Dec 2008,"RM 388,000.00",0mps,2,0,0,0,6,6,"395,000.00","454,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/209-15,"21, 5, 0"
872,2 0 9 - 1 6 - T A M A N   S A G A   E M A S,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-16,",SIAP DENGAN: CCC PENUH,209-16/1769/2012(10),29 Oct 2011,28 Oct 2012,"RM 199,000.00",0mps,3,0,0,0,18,2,"223,000.00","295,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/209-16,"22, 5, 0"
873,2 0 9 - 1 6 - T A M A N   S A G A   E M A S,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-16,",SIAP DENGAN: CCC PENUH,209-16/1769/2012(10),29 Oct 2011,28 Oct 2012,"RM 199,000.00",0mps,3,0,0,0,12,0,"199,000.00","223,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/209-16,"22, 5, 0"
874,2 0 9 - 1 7 - T A M A N   R A M A L   S U R I A,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-17,",SIAP DENGAN: CCC PENUH,209-17/2037/2011(10),20 Oct 2010,19 Oct 2011,"RM 528,000.00",0mps,2,0,0,0,6,6,"539,000.00","584,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/209-17,"23, 5, 0"
875,2 0 9 - 1 7 - T A M A N   R A M A L   S U R I A,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-17,",SIAP DENGAN: CCC PENUH,209-17/2037/2011(10),20 Oct 2010,19 Oct 2011,"RM 528,000.00",0mps,2,0,0,0,8,8,"528,000.00","591,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/209-17,"23, 5, 0"
876,2 0 9 - 1 8 - T A M A N   S A G A   E M A S,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-18,",SIAP DENGAN: CCC PENUH,209-18/2114/2011(10),29 Oct 2010,28 Oct 2011,"RM 300,000.00",0mps,2,0,0,0,12,12,"332,000.00","483,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/209-18,"24, 5, 0"
877,2 0 9 - 1 8 - T A M A N   S A G A   E M A S,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-18,",SIAP DENGAN: CCC PENUH,209-18/2114/2011(10),29 Oct 2010,28 Oct 2011,"RM 300,000.00",0mps,2,0,0,0,25,25,"300,000.00","460,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/209-18,"24, 5, 0"
878,2 0 9 - 1 8 - T A M A N   S A G A   E M A S,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-18,",SIAP DENGAN: CCC PENUH,209-18/2114/2011(10),29 Oct 2010,28 Oct 2011,"RM 300,000.00",0mps,2,0,0,0,14,14,"330,000.00","463,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/209-18,"24, 5, 0"
879,2 0 9 - 1 8 - T A M A N   S A G A   E M A S,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-18,",SIAP DENGAN: CCC PENUH,209-18/2114/2011(10),29 Oct 2010,28 Oct 2011,"RM 300,000.00",0mps,2,0,0,0,23,23,"340,000.00","463,000.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/209-18,"24, 5, 0"
880,2 0 9 - 1 9 - T A M A N   S E N T O S A   I N D A H,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-19,",SIAP DENGAN: CCC PENUH,209-19/11-2014/0861(P),19 Nov 2013,18 Nov 2014,"RM 700,000.00",0mps - 346mps,2,0,0,346,1,0,"1,500,000.00","1,500,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/209-19,"25, 5, 0"
881,2 0 9 - 1 9 - T A M A N   S E N T O S A   I N D A H,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-19,",SIAP DENGAN: CCC PENUH,209-19/11-2014/0861(P),19 Nov 2013,18 Nov 2014,"RM 700,000.00",0mps - 346mps,2,0,0,0,10,1,"725,000.00","951,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/209-19,"25, 5, 0"
882,2 0 9 - 1 9 - T A M A N   S E N T O S A   I N D A H,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-19,",SIAP DENGAN: CCC PENUH,209-19/11-2014/0861(P),19 Nov 2013,18 Nov 2014,"RM 700,000.00",0mps - 346mps,2,0,0,0,10,-1,"700,000.00","988,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/209-19,"25, 5, 0"
883,2 0 9 - 2 - D E S A   S R I   J E N A R I S   ( P 2 ),LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-2,",-,209/211/1997(03),02 Mar 1996,01 Mar 1997,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/209-2,"8, 5, 0"
884,2 0 9 - 2 0 - T A M A N   S E R I   M U T I A R A,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-20,",SIAP DENGAN: CCC PENUH,209-20/669/2013(03),26 Mar 2012,25 Mar 2013,"RM 792,000.00",266mps,3,0,0,266,24,0,"792,000.00","851,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/209-20,"1, 6, 0"
885,2 0 9 - 2 1 - T A M A N   B U K I T   R O S,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-21,",SIAP DENGAN: CCC PENUH,209-21/04-2017/01529(P),28 Apr 2016,27 Apr 2017,"RM 1,238,000.00",275mps - 336mps,2.5,0,0,336,12,3,"1,568,000.00","2,149,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.998810, 101.796550""]",,https://teduh.kpkt.gov.my/project-swasta/209-21,"2, 6, 0"
886,2 0 9 - 2 1 - T A M A N   B U K I T   R O S,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-21,",SIAP DENGAN: CCC PENUH,209-21/04-2017/01529(P),28 Apr 2016,27 Apr 2017,"RM 1,238,000.00",275mps - 336mps,2,0,0,275,34,6,"1,238,000.00","1,888,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.998810, 101.796550""]",,https://teduh.kpkt.gov.my/project-swasta/209-21,"2, 6, 0"
887,2 0 9 - 2 2 - T A M A N   R A M A L   S U R I A,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-22,",SIAP DENGAN: CCC PENUH,209-22/959/2013(04),26 Apr 2012,25 Apr 2013,"RM 740,000.00",0mps,2,0,0,0,18,0,"740,000.00","908,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/209-22,"3, 6, 0"
888,2 0 9 - 2 3 - T A M A N   B U K I T   R O S,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-23,",SIAP DENGAN: CCC PENUH,209-23/04-2017/01453(P),12 Apr 2016,11 Apr 2017,"RM 2,426,000.00",0mps - 441mps,2,0,0,0,3,3,"2,508,000.00","2,800,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.999329, 101.795422""]",,https://teduh.kpkt.gov.my/project-swasta/209-23,"4, 6, 0"
889,2 0 9 - 2 3 - T A M A N   B U K I T   R O S,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-23,",SIAP DENGAN: CCC PENUH,209-23/04-2017/01453(P),12 Apr 2016,11 Apr 2017,"RM 2,426,000.00",0mps - 441mps,2,0,0,0,2,2,"2,635,000.00","2,650,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.999329, 101.795422""]",,https://teduh.kpkt.gov.my/project-swasta/209-23,"4, 6, 0"
890,2 0 9 - 2 3 - T A M A N   B U K I T   R O S,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-23,",SIAP DENGAN: CCC PENUH,209-23/04-2017/01453(P),12 Apr 2016,11 Apr 2017,"RM 2,426,000.00",0mps - 441mps,2.5,0,0,385,2,1,"2,478,000.00","2,480,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.999329, 101.795422""]",,https://teduh.kpkt.gov.my/project-swasta/209-23,"4, 6, 0"
891,2 0 9 - 2 3 - T A M A N   B U K I T   R O S,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-23,",SIAP DENGAN: CCC PENUH,209-23/04-2017/01453(P),12 Apr 2016,11 Apr 2017,"RM 2,426,000.00",0mps - 441mps,2.5,0,0,0,1,1,"2,608,000.00","2,608,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.999329, 101.795422""]",,https://teduh.kpkt.gov.my/project-swasta/209-23,"4, 6, 0"
892,2 0 9 - 2 3 - T A M A N   B U K I T   R O S,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-23,",SIAP DENGAN: CCC PENUH,209-23/04-2017/01453(P),12 Apr 2016,11 Apr 2017,"RM 2,426,000.00",0mps - 441mps,2,0,0,441,3,1,"2,426,000.00","2,428,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.999329, 101.795422""]",,https://teduh.kpkt.gov.my/project-swasta/209-23,"4, 6, 0"
893,2 0 9 - 2 4 - T A M A N   B U K I T   R O S,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-24,",PERMIT TELAH DIBATALKAN,209-24/10-2017/0833(P),03 Oct 2015,02 Oct 2017,"RM 1,788,000.00",0mps,2,0,0,0,1,1,"2,520,000.00","2,520,000.00",5.00,BERJALAN LANCAR,"[""2.998685, 101.796127""]",,https://teduh.kpkt.gov.my/project-swasta/209-24,"5, 6, 0"
894,2 0 9 - 2 4 - T A M A N   B U K I T   R O S,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-24,",PERMIT TELAH DIBATALKAN,209-24/10-2017/0833(P),03 Oct 2015,02 Oct 2017,"RM 1,788,000.00",0mps,2,0,0,0,1,1,"2,640,000.00","2,640,000.00",5.00,BERJALAN LANCAR,"[""2.998685, 101.796127""]",,https://teduh.kpkt.gov.my/project-swasta/209-24,"5, 6, 0"
895,2 0 9 - 2 4 - T A M A N   B U K I T   R O S,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-24,",PERMIT TELAH DIBATALKAN,209-24/10-2017/0833(P),03 Oct 2015,02 Oct 2017,"RM 1,788,000.00",0mps,2,0,0,0,1,1,"2,520,000.00","2,520,000.00",5.00,BERJALAN LANCAR,"[""2.998685, 101.796127""]",,https://teduh.kpkt.gov.my/project-swasta/209-24,"5, 6, 0"
896,2 0 9 - 2 4 - T A M A N   B U K I T   R O S,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-24,",PERMIT TELAH DIBATALKAN,209-24/10-2017/0833(P),03 Oct 2015,02 Oct 2017,"RM 1,788,000.00",0mps,2.5,0,0,0,1,1,"2,038,000.00","2,038,000.00",5.00,BERJALAN LANCAR,"[""2.998685, 101.796127""]",,https://teduh.kpkt.gov.my/project-swasta/209-24,"5, 6, 0"
897,2 0 9 - 2 4 - T A M A N   B U K I T   R O S,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-24,",PERMIT TELAH DIBATALKAN,209-24/10-2017/0833(P),03 Oct 2015,02 Oct 2017,"RM 1,788,000.00",0mps,2,0,0,0,1,1,"2,700,000.00","2,700,000.00",5.00,BERJALAN LANCAR,"[""2.998685, 101.796127""]",,https://teduh.kpkt.gov.my/project-swasta/209-24,"5, 6, 0"
898,2 0 9 - 2 4 - T A M A N   B U K I T   R O S,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-24,",PERMIT TELAH DIBATALKAN,209-24/10-2017/0833(P),03 Oct 2015,02 Oct 2017,"RM 1,788,000.00",0mps,2.5,0,0,0,1,1,"1,988,000.00","1,988,000.00",5.00,BERJALAN LANCAR,"[""2.998685, 101.796127""]",,https://teduh.kpkt.gov.my/project-swasta/209-24,"5, 6, 0"
899,2 0 9 - 2 4 - T A M A N   B U K I T   R O S,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-24,",PERMIT TELAH DIBATALKAN,209-24/10-2017/0833(P),03 Oct 2015,02 Oct 2017,"RM 1,788,000.00",0mps,2.5,0,0,0,6,6,"1,788,000.00","1,800,000.00",5.00,BERJALAN LANCAR,"[""2.998685, 101.796127""]",,https://teduh.kpkt.gov.my/project-swasta/209-24,"5, 6, 0"
900,2 0 9 - 2 4 - T A M A N   B U K I T   R O S,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-24,",PERMIT TELAH DIBATALKAN,209-24/10-2017/0833(P),03 Oct 2015,02 Oct 2017,"RM 1,788,000.00",0mps,2.5,0,0,0,1,1,"2,580,000.00","2,580,000.00",5.00,BERJALAN LANCAR,"[""2.998685, 101.796127""]",,https://teduh.kpkt.gov.my/project-swasta/209-24,"5, 6, 0"
901,2 0 9 - 2 5 - T A M A N   S E N T O S A   D A M A I,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-25,",SIAP DENGAN: CCC PENUH,209-25/07-2020/02331(P),07 Jul 2019,06 Jul 2020,"RM 590,000.00",216mps - 330mps,2,0,0,216,11,0,"609,000.00","748,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.911097, 101.749388""]",,https://teduh.kpkt.gov.my/project-swasta/209-25,"6, 6, 0"
902,2 0 9 - 2 5 - T A M A N   S E N T O S A   D A M A I,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-25,",SIAP DENGAN: CCC PENUH,209-25/07-2020/02331(P),07 Jul 2019,06 Jul 2020,"RM 590,000.00",216mps - 330mps,2,0,0,216,11,1,"590,000.00","744,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.911097, 101.749388""]",,https://teduh.kpkt.gov.my/project-swasta/209-25,"6, 6, 0"
903,2 0 9 - 2 5 - T A M A N   S E N T O S A   D A M A I,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-25,",SIAP DENGAN: CCC PENUH,209-25/07-2020/02331(P),07 Jul 2019,06 Jul 2020,"RM 590,000.00",216mps - 330mps,3,0,0,330,6,0,"880,000.00","1,141,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.911097, 101.749388""]",,https://teduh.kpkt.gov.my/project-swasta/209-25,"6, 6, 0"
904,2 0 9 - 2 6 - T A M A N   S E N T O S A   M E K A R,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-26,",SIAP DENGAN: CCC PENUH,209-26/03-2022/01321(P),08 Mar 2021,07 Mar 2022,"RM 669,300.00",217mps,2,0,0,217,29,3,"669,300.00","840,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.917727, 101.751729""]",,https://teduh.kpkt.gov.my/project-swasta/209-26,"7, 6, 0"
905,2 0 9 - 2 7 - T A M A N   S E N T O S A   D A M A I,LEE YEN KEE (M) SDN. BHD.,209,209/01-2028/0213(A),27 Jan 2023,26 Jan 2028,-,lyk_kjg@yahoo.com,-,"209-27,",SIAP DENGAN: CCC PENUH,209-27/11-2022/03247(A)-(L),09 Nov 2021,08 Nov 2022,"RM 770,000.00",239mps,3,0,0,239,12,0,"770,000.00","969,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.911420, 101.750808""]",,https://teduh.kpkt.gov.my/project-swasta/209-27,"8, 6, 0"
